ID#,State,LOT,Information[Bedroom],Type,Informative[Rooms],Built,Internet,Water,Information[Zestimate],SecMtg 2,SecMtgStat2,FamEmp 2,ChildAge 2,Language,Family,Grandparent,SSMC,English,Multigen,Move,Nchildren,Npersons Imputation,Partner,Under18,Over60,Over65,Workers 2,WkExp 2,WkStatus 2,Vehicles,HiValue,Validation
16376,42,1,4,2,7,14,1,80,275000,0,,1,1,1,1,0,0,1,1,3,1,3,0,1,0,0,2,1,1,2,0,Training
16377,42,1,3,2,6,1,1,180,120000,,3,4,4,1,1,0,0,1,1,5,0,2,0,0,2,2,0,9,9,1,0,Validation
16378,24,1,3.252111125,2,7.311854708,3,1,150,278047.29,0,,1,4,1,1,0,0,1,1,7,0,3,0,0,0,0,3,1,1,3,0,Training
16379,24,2,3,2,9,6,1,2,2851000,0,3,1,4,2,1,0,0,1,1,4,0,2,0,0,0,0,2,1,1,6,1,Training
16380,42,2,3.252111125,1,7.311854708,5,3,2,278047.29,0,3,7,4,1,3,0,0,1,1,7,0,2,0,0,1,1,1,14,13,2,0,Training
16381,24,1,3,2,9,6,1,300,300000,0,3,1,3,1,1,0,0,1,1,4,2,4,0,1,0,0,2,1,1,2,0,Training
16382,42,2,3,1,6,13,1,2,50000,,3,2,2,1,1,0,0,1,1,4,1,3,0,1,0,0,1,3,3,2,0,Training
16383,42,1,2,2,6,2,1,180,150000,0,3,1,2,1,1,0,0,1,1,2,1,3,0,1,0,0,2,1,1,2,0,Training
16384,24,2,3,2,10,3,1,2,400000,0,,2,4,1,1,0,0,1,1,5,0,2,0,0,0,0,1,3,3,2,0,Training
16385,42,1,3,2,8,1,3,750,70000,,,6,4,1,2,0,0,1,1,1,0,2,0,0,1,1,0,12,12,2,0,Test
16386,24,1,2,3,6,1,1,600,200000,0,3,1,4,1,1,0,0,1,1,3,0,2,0,0,0,0,2,1,1,2,0,Test
16387,42,1,3,3,7,1,1,480,124000,1,2,1,4,1,1,0,0,1,1,5,0,2,0,0,0,0,2,1,1,2,0,Training
16388,42,1,4,3,9,2,1,840,130000,0,3,1,2,1,1,0,0,1,1,3,4,7,0,1,0,0,3,1,1,2,0,Validation
16389,42,2,4,2,16,6,1,1000,450000,0,,1,4,1,1,0,0,1,1,6,0,2,0,0,2,0,2,5,1,3,0,Training
16390,42,1,3,2,5,5,1,180,130000,1,2,4,9,2,1,0,0,1,1,6,9,9,0,0,2,1,0,9,9,1,0,Training
16391,42,1,3,2,6,2,3,900,48000,0,,,,1,4,0,0,1,1,7,0,2.582010801,0,0,0,0,,,,1,0,Training
16392,42,2,4,2,7,7,1,2,110000,0,3,1,4,1,1,0,0,1,1,3,0,2,0,0,0,0,2,1,1,3,0,Test
16393,42,3,3,2,7,13,1,2,250000,0,,4,4,1,1,0,0,1,1,3,0,2,0,0,2,2,0,9,9,2,0,Test
16394,42,1,3,3,7,3,1,380,150000,0,,,,1,6,0,0,1,1,7,0,2.582010801,0,0,1,1,,,,1,0,Test
16395,24,1,3,2,6,5,1,400,150000,,3,1,2,1,1,0,0,1,1,5,1,4,0,1,0,0,3,1,1,5,0,Training
16396,42,1,4,2,5,16,1,1100,540000,0,3,1,1,3,1,0,0,1,1,3,1,3,0,1,0,0,2,2,1,2,1,Test
16397,10,1,2,2,5,7,1,210,500000,0,,4,4,1,1,0,0,1,1,4,0,2,0,0,2,2,0,9,9,2,0,Validation
16398,24,1,3,3,5,6,1,220,340000,0,3,,,5,4,0,0,1,1,1,9,9.186826803,0,0,0,0,,,,1,0,Training
16399,42,1,3,2,9,17,1,400,325000,0,3,2,2,1,1,1,0,1,1,3,0,3,0,1,2,0,1,3,3,2,0,Test
16400,42,1,3,2,8,1,3,2,250000,0,,2,4,1,1,0,0,1,1,5,0,2,0,0,2,0,1,3,3,1,0,Validation
16401,42,1,3,3,6,16,1,400,300000,0,3,,,1,6,0,0,1,1,3,0,2.582010801,0,0,0,0,,,,1,0,Validation
16402,42,1,3.252111125,2,7.311854708,1,1,1700,278047.29,0,3,1,2,1,1,0,0,1,1,5,2,4,0,1,0,0,2,1,1,2,0,Test
16403,42,1,3.252111125,2,7.311854708,1,1,620,278047.29,0,,7,4,1,3,0,0,1,1,5,0,2,0,0,0,0,1,13,13,1,0,Training
16404,24,,2,7,4,5,1,1,125000,0,3,7,2,1,3,0,0,1,1,5,1,2,0,1,0,0,1,13,13,1,0,Training
16405,42,1,3.252111125,2,7.311854708,3,1,500,278047.29,0,3,1,4,3,1,0,0,1,1,4,0,2,0,0,0,0,2,1,1,2,0,Validation
16406,42,1,3,3,6,1,1,720,70000,0,3,1,4,1,1,0,0,1,1,3,0,2,0,0,0,0,2,5,1,3,0,Test
16407,42,1,2,1,5,7,3,1,4000,0,,7,4,1,3,0,0,1,1,5,0,2,0,0,0,0,2,14,13,1,0,Validation
16408,10,1,3,2,7,1,1,180,215000,0,3,7,4,1,3,0,0,1,2,5,0,3,0,0,1,1,3,13,13,2,0,Training
16409,42,1,4,2,10,8,1,880,355000,0,3,1,4,1,1,0,0,1,1,3,0,2,0,0,0,0,2,1,1,2,1,Training
16410,42,1,3.252111125,2,7.311854708,1,3,840,278047.29,0,,,,1,6,0,0,1,1,7,0,2.582010801,0,0,1,1,,,,1,0,Training
16411,24,1,3,2,8,5,1,2000,375000,0,3,4,9,4,1,0,0,1,1,4,9,9,0,0,2,2,1,8,9,2,1,Training
16412,42,2,3,2,6,11,1,2,210000,0,,3,4,1,1,0,0,1,1,2,0,2,0,0,1,0,2,2,7,1,0,Training
16413,24,1,4,2,8,4,1,600,500000,0,3,4,4,1,1,0,0,1,1,7,0,2,0,0,2,2,1,8,9,2,1,Training
16414,24,1,4,2,18,5,1,340,400000,1,2,1,4,1,1,0,0,1,1,6,0,2,0,0,2,1,2,4,1,2,0,Training
16415,42,1,3,2,6,3,1,2,175000,,3,1,4,1,1,0,0,1,1,6,0,2,0,0,2,1,2,1,1,2,0,Training
16416,42,2,4,2,9,4,1,1400,170000,0,3,1,9,1,1,0,0,1,1,3,9,9,0,1,0,0,2,1,1,2,0,Test
16417,42,1,3,3,8,1,1,310,200000,0,3,,,1,6,0,0,1,1,5,0,2.582010801,0,0,1,1,,,,1,0,Training
16418,42,2,3.252111125,2,7.311854708,7,1,1900,278047.29,0,,1,2,1,1,0,0,1,1,4,2,5,0,1,0,0,3,1,1,5,0,Validation
16419,42,2,3,2,9,7,1,480,250000,0,3,,,1,4,0,0,1,1,4,0,2.582010801,0,0,0,0,,,,1,0,Test
16420,42,3,3,2,8,5,1,2,250000,0,,1,4,1,1,0,0,1,1,7,0,2,0,0,1,0,2,1,1,3,0,Validation
16421,42,1,2,2,6,3,1,60,100000,,3,,,1,6,0,0,1,1,4,0,2.582010801,0,0,0,0,,,,1,0,Training
16422,42,1,3,2,7,6,1,800,25000,0,3,7,4,1,3,0,0,1,1,7,0,3,0,0,0,0,3,13,13,3,0,Validation
16423,10,1,6,2,12,10,1,1900,410000,0,3,2,2,1,1,1,0,1,2,4,2,7,0,1,1,1,1,7,3,2,0,Training
16424,42,1,4,2,10,7,1,360,300000,0,,2,4,1,1,0,0,1,1,5,0,2,0,0,2,2,1,8,3,2,0,Training
16425,24,1,4,2,11,6,1,80,375000,1,2,,,1,6,0,0,1,1,6,0,2.582010801,0,0,1,1,,,,2,0,Test
16426,24,1,3,2,4,13,1,800,600000,0,3,2,4,1,1,0,0,1,1,4,0,2,0,0,0,0,1,6,3,2,1,Training
16427,42,2,3,2,5,5,1,2,125000,0,,4,4,1,1,0,0,1,1,7,0,2,0,0,2,2,0,9,9,3,0,Training
16428,42,1,4,2,8,3,1,780,225000,0,3,,,1,5,0,0,1,1,1,0,2.582010801,2,0,0,0,,,,2,0,Test
16429,42,1,4,2,11,9,1,820,550000,0,3,2,4,1,1,0,0,1,1,4,0,3,0,0,1,0,1,3,3,2,0,Training
16430,42,1,3.252111125,2,7.311854708,3,1,30,278047.29,1,2,1,4,1,1,0,0,1,1,6,0,2,0,0,0,0,2,1,1,2,0,Test
16431,24,,3.252111125,8,7.311854708,4,1,2,278047.29,0,,,,2,6,0,0,1,1,5,0,2.582010801,0,0,1,1,,,,1,0,Training
16432,42,1,3,2,5,1,1,600,80000,1,2,7,4,1,3,0,0,1,1,5,0,2,0,0,0,0,2,13,13,2,0,Training
16433,42,1,3,2,6,1,3,460,200000,0,,4,4,1,1,0,0,1,1,7,0,2,0,0,2,2,0,9,9,1,0,Training
16434,42,1,3.252111125,2,7.311854708,1,1,2,278047.29,0,3,1,4,1,1,0,0,1,1,5,0,2,0,0,0,0,2,1,1,2,0,Training
16435,24,,2,9,10,8,1,210,320000,0,,,,1,6,0,0,1,1,5,0,2.582010801,0,0,1,1,,,,1,0,Test
16436,24,1,3.252111125,2,7.311854708,7,1,600,278047.29,0,3,8,2,2,3,1,0,1,2,1,0,5,0,1,0,0,2,15,15,2,0,Test
16437,24,1,2,3,5,5,1,1,190000,0,,,,1,4,0,0,1,1,6,0,2.582010801,0,0,1,0,,,,2,0,Validation
16438,42,2,3.252111125,2,7.311854708,4,1,400,278047.29,0,,1,2,1,1,0,0,1,1,6,1,4,0,1,0,0,3,4,1,3,0,Validation
16439,42,1,3,2,6,3,1,580,200000,0,,8,4,1,3,0,0,1,2,7,0,3,0,0,1,1,2,15,15,3,0,Validation
16440,42,3,2,2,9,7,1,2,395000,0,3,1,4,1,1,0,0,1,1,5,0,3,0,0,0,0,3,1,1,6,1,Training
16441,24,1,3.252111125,3,7.311854708,2,1,800,278047.29,0,3,4,4,1,1,0,0,1,1,7,0,2,0,0,2,2,0,9,9,2,0,Training
16442,24,,3,8,9,8,1,1,500000,0,3,4,4,1,1,0,0,1,1,5,0,2,0,0,2,2,0,9,9,2,0,Training
16443,42,1,4,2,7,4,1,410,200000,0,3,3,4,1,1,0,0,1,1,7,0,2,0,0,2,2,1,8,7,2,0,Training
16444,42,,1,7,3,4,3,1,474000,0,3,,,1,4,0,0,1,1,6,0,2.582010801,0,0,1,1,,,,0,0,Validation
16445,42,1,3.252111125,2,7.311854708,4,1,1200,80000,0,3,,,1,7,0,0,1,1,7,0,2.582010801,0,0,1,0,,,,2,0,Test
16446,42,1,3,2,6,4,3,1300,150000,0,,4,4,1,1,0,0,1,1,7,0,2,0,0,2,2,0,9,9,3,0,Test
16447,10,1,5,2,10,7,1,40,475000,0,3,4,4,3,1,0,0,1,1,1,0,2,0,0,2,1,2,5,9,1,1,Validation
16448,24,1,3,2,6,4,3,300,2851000,,,2,4,1,1,0,0,1,1,5,0,2,0,0,2,1,1,3,3,1,0,Training
16449,24,1,5,2,13,1,1,100,800000,0,,1,4,1,1,0,0,1,1,4,0,2,0,0,2,0,2,1,1,4,0,Training
16450,42,1,2,2,5,3,2,80,34000,0,3,,,1,6,0,0,1,1,4,9,9.186826803,0,0,0,0,,,,2,0,Training
16451,42,1,4,2,7,4,1,460,165000,0,3,1,2,1,1,0,0,1,1,3,2,5,0,1,0,0,3,2,4,2,0,Test
16452,24,1,5,2,10,6,1,2,350000,1,2,4,2,1,1,1,0,1,2,6,0,6,0,1,2,2,3,9,9,5,1,Training
16453,24,2,2,1,7,15,2,2,150000,,,2,1,1,1,0,0,1,1,3,1,3,0,1,0,0,1,7,3,2,0,Training
16454,42,1,3,3,7,1,1,350,110000,0,3,,,1,6,0,0,1,1,6,0,2.582010801,0,0,0,0,,,,1,0,Training
16455,42,1,3,2,9,3,1,960,110000,0,3,3,9,1,1,0,0,1,1,5,9,9,0,1,0,0,1,3,7,2,0,Training
16456,42,1,4,2,7,3,1,570,206000,0,3,,,1,6,0,0,1,1,7,0,2.582010801,0,0,1,1,,,,1,0,Test
16457,42,1,4,2,7,8,1,850,215000,0,3,1,4,1,1,0,0,1,1,5,0,2,0,0,1,0,2,2,1,2,0,Validation
16458,42,2,3,2,5,5,1,2,150000,0,3,2,4,1,1,0,0,1,1,6,0,3,0,0,0,0,2,3,3,2,0,Validation
16459,24,1,3,2,8,7,3,2,220000,1,1,1,2,1,1,0,0,1,1,5,2,4,0,1,0,0,2,1,1,2,0,Validation
16460,42,3,3.252111125,2,7.311854708,3,3,2,278047.29,0,,2,2,3,1,0,0,1,1,4,2,6,0,1,0,0,3,4,3,4,0,Validation
16461,24,1,3,2,6,8,3,150,300000,0,3,,,1,4,0,0,1,1,4,0,2.582010801,0,0,1,1,,,,1,0,Training
16462,42,3,3,2,5,4,3,2,90000,0,,4,4,1,1,0,0,1,1,7,0,2,0,0,2,2,0,9,9,2,0,Test
16463,24,1,4,2,9,4,1,430,700000,0,3,4,4,1,1,0,0,1,1,7,0,2,0,0,2,2,0,9,9,2,1,Test
16464,24,1,3,2,7,13,1,210,550000,0,3,3,4,1,1,0,0,1,1,2,0,2,0,0,0,0,1,3,7,1,0,Training
16465,24,1,5,3,8,1,1,570,240000,0,3,1,4,1,1,0,0,1,1,6,0,2,0,0,0,0,2,2,1,2,0,Validation
16466,42,1,5,2,8,2,1,640,40000,0,3,8,2,1,3,1,0,1,2,7,0,6,0,1,1,1,1,15,15,1,0,Test
16467,42,2,3,2,6,5,1,2,200000,0,,3,4,1,1,0,0,1,1,7,0,2,0,0,2,2,1,7,7,2,0,Validation
16468,24,1,3.252111125,3,7.311854708,3,3,200,278047.29,0,,4,4,1,1,0,0,1,1,7,0,2,0,0,2,2,0,9,9,1,0,Training
16469,42,1,4,3,7,1,1,600,225000,0,3,1,4,1,1,0,0,1,1,6,0,2,0,0,0,0,2,1,1,3,0,Test
16470,42,1,3,2,6,2,1,1200,140000,0,3,7,2,1,3,0,0,1,1,4,1,2,0,1,0,0,1,13,13,1,0,Validation
16471,24,2,3.252111125,2,7.311854708,1,3,2,278047.29,0,3,,,1,4,0,0,1,1,7,0,2.582010801,0,0,1,1,,,,1,0,Validation
16472,42,1,4,2,9,3,3,330,148000,0,,,,1,4,0,0,1,1,5,0,2.582010801,0,0,1,1,,,,1,0,Training
16473,42,2,2,2,4,19,1,2,110000,0,3,,,1,5,0,0,1,1,1,0,2.582010801,2,0,0,0,,,,2,0,Validation
16474,42,1,2,2,4,6,3,70,40000,0,,8,4,1,3,0,0,1,1,7,0,3,0,0,2,2,0,15,15,2,0,Validation
16475,42,1,3,2,6,3,3,300,120000,0,3,,,1,4,0,0,1,1,2,0,2.582010801,0,0,0,0,,,,1,0,Test
16476,42,2,3.252111125,2,7.311854708,1,3,2,278047.29,0,,4,4,1,1,0,0,1,1,7,0,2,0,0,2,2,0,9,9,2,0,Test
16477,42,1,3,2,6,2,1,1000,180000,0,3,3,9,1,1,0,0,1,1,5,9,9,0,0,2,2,1,7,7,2,0,Validation
16478,24,1,5,2,8,1,1,100,560000,0,3,3,4,1,1,0,0,1,1,2,0,2,0,0,1,0,1,7,7,2,1,Test
16479,42,1,3.252111125,3,7.311854708,1,3,820,278047.29,0,,8,4,1,3,0,0,1,1,7,0,2,0,0,1,1,0,15,15,1,0,Test
16480,24,1,3,2,9,8,1,150,220000,0,3,7,9,1,3,0,0,1,1,1,9,9,0,1,0,0,1,13,13,1,0,Training
16481,42,1,3,3,7,9,1,180,370000,0,3,,,1,4,0,0,1,1,2,0,2.582010801,0,0,1,1,,,,1,1,Training
16482,24,,2,5,4,1,1,1,275000,0,3,1,2,1,1,0,0,1,1,5,2,4,0,1,0,0,2,2,4,2,0,Training
16483,24,1,3,3,7,8,1,280,232000,0,3,2,1,1,1,0,0,1,1,1,1,3,0,1,0,0,1,3,3,2,0,Training
16484,42,2,4,2,10,5,1,50,800000,0,3,1,2,1,1,0,0,1,1,2,2,4,0,1,0,0,2,1,1,2,1,Training
16485,42,1,3,2,7.311854708,1,1,1200,135000,0,3,4,4,1,1,0,0,1,1,6,0,3,0,0,2,1,1,9,9,3,0,Validation
16486,42,1,4,2,7,2,2,800,45000,0,3,1,4,1,1,0,0,1,1,1,0,2,0,0,0,0,2,1,1,2,0,Test
16487,24,1,3.252111125,3,7.311854708,3,1,100,278047.29,0,,5,4,1,2,0,0,1,1,5,0,2,0,0,0,0,2,10,10,1,0,Training
16488,24,2,3,2,4,4,1,350,300000,0,3,1,4,1,1,0,0,1,1,4,0,2,0,0,1,0,2,1,1,2,1,Validation
16489,42,1,3,3,6,6,1,500,160000,0,3,,,1,6,0,0,1,1,6,0,2.582010801,0,0,0,0,,,,2,0,Validation
16490,42,2,3,2,9,6,1,550,350000,0,3,1,2,3,1,0,0,1,1,3,1,4,0,1,0,0,3,1,1,3,0,Training
16491,42,1,4,2,6,13,1,400,210000,0,,,,1,4,0,0,1,1,4,0,2.582010801,0,0,0,0,,,,2,0,Training
16492,24,1,3,2,9,4,1,60,229000,0,3,7,2,1,3,0,0,1,1,4,1,2,0,1,0,0,1,13,13,1,0,Training
16493,24,1,3,2,5,6,1,360,450000,0,3,,,3,6,0,0,1,1,3,0,2.582010801,0,0,0,0,,,,1,0,Training
16494,42,1,3.252111125,2,7.311854708,1,3,700,278047.29,0,,,,1,4,0,0,1,1,7,0,2.582010801,0,0,0,0,,,,0,0,Training
16495,42,1,3,2,5,6,1,400,175000,0,3,,,1,4,0,0,1,1,4,0,2.582010801,0,0,1,0,,,,2,0,Training
16496,24,1,2,1,5,6,1,400,6000,,3,7,4,1,3,0,0,1,1,5,0,2,0,0,1,1,2,13,13,0,0,Training
16497,24,1,3.252111125,2,7.311854708,3,1,3000,278047.29,1,1,7,2,1,3,1,0,1,2,5,0,4,0,1,2,1,2,13,13,2,0,Test
16498,42,1,2,3,4,3,1,580,49000,0,,7,4,2,3,0,0,2,1,6,0,2,0,0,0,0,1,13,13,2,0,Training
16499,24,1,5,2,9,5,1,1200,200000,1,4,7,4,2,3,0,0,1,1,5,0,2,0,0,1,1,1,14,14,1,0,Test
16500,24,1,3,2,8,5,1,500,400000,0,3,2,2,1,1,0,0,1,1,1,1,3,0,1,0,0,1,3,3,2,0,Training
16501,42,1,3,2,6,3,1,800,220000,0,3,2,2,1,1,0,0,1,1,5,2,4,0,1,0,0,1,7,3,2,0,Validation
16502,42,1,3,2,7,1,1,440,89000,0,3,1,4,1,1,0,0,1,1,6,0,3,0,0,0,0,3,1,1,3,0,Validation
16503,42,1,2,2,4,1,1,900,50000,0,3,1,4,1,1,0,0,1,1,4,0,3,0,0,0,0,3,4,1,2,0,Training
16504,42,1,5,2,8,3,1,50,100000,0,,4,4,1,1,0,0,1,1,7,0,2,0,0,2,2,0,9,9,1,0,Training
16505,42,1,3.252111125,2,7.311854708,1,1,60,65000,0,3,3,4,1,1,0,0,1,1,7,0,2,0,0,2,1,1,8,8,2,0,Validation
16506,42,1,1,2,5,3,3,60,95000,1,1,3,4,1,1,0,0,1,1,5,0,2,0,0,2,1,1,7,7,2,0,Validation
16507,42,1,4,2,9,1,2,2200,162000,0,3,,,1,6,0,0,1,1,4,0,2.582010801,0,0,0,0,,,,1,0,Validation
16508,42,1,3.252111125,2,7.311854708,1,1,1500,278047.29,1,2,1,4,1,1,0,0,1,1,7,0,4,0,0,2,0,3,2,1,3,0,Training
16509,42,1,3,2,6,1,1,550,158000,0,3,3,4,1,1,0,0,1,1,5,0,2,0,0,1,1,1,6,7,2,0,Validation
16510,42,1,3,3,6,2,1,360,80000,0,,5,1,1,2,0,0,1,1,7,0,2,0,1,0,0,1,10,10,1,0,Validation
16511,24,1,3.252111125,3,7.311854708,6,1,100,278047.29,1,2,7,4,1,3,0,0,1,1,6,0,2,0,0,0,0,2,13,13,2,0,Test
16512,42,1,3,3,6,9,1,800,390000,0,3,2,4,1,1,0,0,1,1,1,0,2,0,0,2,2,1,6,6,2,0,Training
16513,24,1,3.252111125,2,7.311854708,2,1,40,278047.29,1,2,3,4,1,1,0,0,1,1,7,0,2,0,0,2,1,1,7,7,3,0,Test
16514,42,2,3,2,10,9,1,2,300000,1,2,1,4,1,1,0,0,1,1,5,0,2,0,0,0,0,2,5,1,2,1,Training
16515,42,2,3,2,8,5,2,2,300000,0,3,4,4,1,1,0,0,1,1,7,0,2,0,0,2,2,0,9,9,5,0,Validation
16516,42,3,3,2,9,1,3,2,200000,0,,8,4,1,3,0,0,1,1,7,0,2,0,0,2,2,0,15,15,2,0,Validation
16517,42,1,3,2,7,4,1,300,150000,0,3,2,4,1,1,0,0,1,1,1,0,2,0,0,0,0,2,2,3,4,0,Training
16518,24,1,4,2,12,7,1,660,430000,1,4,1,2,1,1,0,0,1,1,5,2,6,0,1,0,0,3,4,1,3,1,Training
16519,10,3,3,2,9,5,1,2,275000,,,1,4,1,1,0,0,1,1,7,0,2,0,0,2,1,2,1,1,4,0,Training
16520,42,2,3.252111125,1,7.311854708,5,3,2,278047.29,0,,,,1,4,0,0,1,1,5,0,2.582010801,0,0,1,1,,,,1,0,Validation
16521,42,1,3,2,7.311854708,3,1,1200,15000,0,3,,,3,6,0,0,1,1,2,0,2.582010801,0,0,0,0,,,,1,0,Training
16522,24,1,3,3,6,1,1,500,80000,0,3,7,9,1,3,0,0,1,1,7,9,9,0,0,0,0,3,13,13,2,1,Test
16523,42,2,5,2,10,6,1,2,900000,0,3,1,4,3,1,0,0,1,1,6,0,3,0,0,2,1,3,5,4,3,1,Training
16524,24,1,3,2,6,3,1,370,260000,0,3,1,2,1,1,0,0,1,1,5,2,4,0,1,0,0,2,1,1,2,0,Validation
16525,42,2,3.252111125,2,7.311854708,1,1,2,278047.29,1,2,1,4,1,1,0,0,1,1,5,0,2,0,0,0,0,2,2,1,2,0,Test
16526,24,1,2,2,5,1,1,60,100000,,3,,,1,6,0,0,1,1,4,0,2.582010801,0,0,0,0,,,,1,0,Training
16527,24,1,3.252111125,2,7.311854708,3,1,730,278047.29,0,3,2,3,1,1,0,0,1,1,4,3,5,0,1,0,0,1,3,3,2,0,Test
16528,42,1,3,2,6,1,3,400,10900,0,,8,4,2,3,0,0,1,1,7,0,2,0,0,1,1,0,15,15,2,0,Training
16529,42,1,3.252111125,2,7.311854708,7,2,840,278047.29,0,,,,1,6,0,0,1,1,3,0,2.582010801,0,0,0,0,,,,1,0,Training
16530,24,,2,7,5,7,3,1,200000,0,,,,1,6,0,0,1,1,5,0,2.582010801,0,0,1,1,,,,1,0,Validation
16531,24,1,3.252111125,2,7.311854708,4,1,1300,278047.29,0,,4,2,1,1,1,0,1,2,7,0,5,0,1,2,2,2,9,9,3,0,Test
16532,24,1,4,2,7,4,2,500,200000,0,3,4,4,1,1,0,0,1,1,5,0,3,0,0,1,0,2,5,9,2,0,Validation
16533,42,1,3,2,10,1,1,420,175000,0,3,2,4,1,1,0,0,1,1,7,0,2,0,0,2,2,1,3,3,2,0,Test
16534,24,1,3,2,8,4,1,250,201000,0,,1,2,1,1,0,0,1,1,6,1,3,0,1,1,0,3,4,4,3,0,Training
16535,42,1,4,2,10,3,1,360,340000,0,,8,4,1,3,0,0,1,1,5,0,2,0,0,1,1,1,15,15,2,0,Training
16536,42,1,3,1,5,6,1,1,20000,0,,8,4,1,3,0,0,1,1,7,0,2,0,0,1,1,1,15,15,2,0,Validation
16537,24,2,4,2,8,16,1,50,580000,0,3,,,1,4,0,0,1,1,3,0,2.582010801,0,0,1,0,,,,1,0,Training
16538,42,2,3,2,7,5,1,2,250000,0,,4,9,1,1,0,0,1,1,7,9,9,0,0,1,1,2,8,9,3,0,Training
16539,42,1,3,2,7,3,1,380,250000,0,,,,1,6,0,0,1,1,7,0,2.582010801,0,0,1,1,,,,1,0,Training
16540,42,2,2,2,6,6,1,2,140000,0,,2,4,1,1,0,0,1,1,7,0,2,0,0,2,2,1,7,3,2,0,Validation
16541,42,2,3,2,6,5,1,2,180000,0,3,4,4,1,1,0,0,1,1,7,0,2,0,0,2,2,0,9,9,2,0,Validation
16542,42,1,3.252111125,2,7.311854708,6,1,1500,278047.29,0,,1,4,3,1,0,0,1,1,6,0,2,0,0,0,0,2,1,1,2,0,Test
16543,42,1,5,2,11,5,1,1000,900000,1,1,1,1,1,1,0,0,1,1,2,1,3,0,1,0,0,2,2,1,2,1,Training
16544,24,1,4,2,7,2,1,130,300000,0,3,2,3,3,1,0,0,1,1,1,5,7,0,1,0,0,1,3,3,2,0,Training
16545,42,3,3,2,5,7,1,2,260000,0,3,2,4,1,1,0,0,1,1,3,0,2,0,0,0,0,1,3,3,2,0,Test
16546,42,1,3.252111125,2,7.311854708,2,1,550,278047.29,0,,,,1,6,0,0,1,1,7,0,2.582010801,0,0,0,0,,,,1,0,Validation
16547,24,1,4,2,8,9,1,2,275000,0,,1,4,1,1,0,0,1,1,4,0,3,0,0,0,0,3,1,1,3,0,Test
16548,42,2,3,2,7,11,1,2,300000,0,3,1,2,1,1,0,0,1,1,4,2,4,0,1,0,0,2,1,1,3,0,Validation
16549,42,1,3,2,4,11,1,300,180000,0,3,2,4,1,1,0,0,1,1,4,0,2,0,0,0,0,1,3,3,2,0,Training
16550,24,1,3,2,8,3,1,340,225000,0,,8,4,4,3,0,0,1,1,7,0,3,0,0,1,1,2,15,15,3,0,Validation
16551,42,1,3,2,8,6,1,500,97000,0,3,7,2,1,3,0,0,1,1,3,3,4,0,1,0,0,1,13,13,1,0,Training
16552,42,1,3,2,9,1,1,1200,180000,0,,2,4,1,1,0,0,1,1,6,0,2,0,0,2,2,1,6,3,2,0,Training
16553,42,1,4,2,9,8,1,640,250000,0,3,2,9,1,1,0,0,1,1,5,9,9,0,1,0,0,1,7,3,3,0,Test
16554,24,1,3,3,6,1,3,420,125000,0,,,,1,6,0,0,1,1,7,0,2.582010801,0,0,1,1,,,,1,0,Test
16555,42,1,3,2,7,4,1,800,90000,0,3,1,4,1,1,0,0,1,1,5,0,2,0,0,1,0,2,1,1,2,0,Training
16556,24,1,3,2,6,5,1,2,240000,1,2,,,1,6,0,0,1,1,5,0,2.582010801,0,0,1,0,,,,1,0,Validation
16557,42,1,3,2,6,1,3,660,250000,0,,,,1,6,0,0,1,1,7,0,2.582010801,0,0,1,1,,,,1,0,Training
16558,42,1,3,3,6,1,3,480,75000,,,6,4,1,2,0,0,1,1,3,0,2,0,0,2,2,0,12,12,1,0,Training
16559,42,1,3,1,8,7,3,1,17000,0,,,,1,6,0,0,1,1,3,0,2.582010801,0,0,1,0,,,,1,0,Validation
16560,24,2,5,2,7,3,1,2,300000,0,3,2,4,1,1,0,0,1,2,5,0,4,0,0,1,1,2,7,3,5,0,Training
16561,42,2,3.252111125,2,7.311854708,1,1,500,278047.29,0,3,1,4,1,1,0,0,1,1,1,0,2,0,0,0,0,2,2,1,2,0,Training
16562,42,1,4,2,9,5,1,400,225000,0,3,1,2,1,1,0,0,1,1,5,1,3,0,1,0,0,3,4,1,3,0,Test
16563,24,1,2,2,5,1,1,780,300000,0,3,4,4,1,1,0,0,1,1,7,0,2,0,0,2,2,0,9,9,1,0,Validation
16564,42,1,3,2,12,1,1,1200,350000,0,3,3,4,1,1,0,0,1,1,5,0,2,0,0,2,1,2,5,7,3,0,Validation
16565,24,1,3,2,8,2,1,160,1000000,0,3,1,1,1,1,0,0,1,1,1,2,4,0,1,0,0,2,1,1,2,1,Training
16566,24,1,4,2,8,3,1,80,199000,1,2,2,4,1,1,0,0,1,1,7,0,4,0,0,1,0,2,3,3,4,0,Validation
16567,24,1,4,2,8,5,1,400,275000,,3,1,1,1,1,0,0,1,1,1,1,3,0,1,0,0,2,4,1,2,0,Training
16568,42,,1,7,4,1,1,1,750000,0,3,,,1,6,0,0,1,1,5,0,2.582010801,0,0,0,0,,,,1,1,Validation
16569,24,1,4,2,8,6,1,1200,400000,0,3,4,9,1,1,0,0,1,1,4,9,9,0,0,0,0,1,9,9,2,0,Validation
16570,42,2,3,2,7,1,1,70,200000,,,4,4,1,1,0,0,1,1,7,0,3,0,0,2,2,0,9,9,3,0,Test
16571,42,1,4,2,8,7,1,640,250000,1,2,1,9,1,1,0,0,1,1,6,9,9,0,0,0,0,2,1,1,2,1,Training
